22091934_0.java,1,40,google/j2objc/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/Arrays.java,1351,1390,none,gpl-2.0
22314620_0.java,136,161,rtyley/jsch/examples/ScpToNoneCipher.java,95,120,none,bsd-2-clause
22314620_0.java,136,161,rtyley/jsch/examples/ScpTo.java,104,129,none,bsd-2-clause
22314620_0.java,136,161,rtyley/jsch/examples/ScpFrom.java,121,146,none,bsd-2-clause
24915429_1.java,1,21,seven332/EhViewer/app/src/main/java/com/hippo/content/FileProvider.java,369,382,none,apache-2.0
24915429_1.java,1,21,mattprecious/telescope/telescope/src/main/java/com/mattprecious/telescope/FileProvider.java,347,359,none,apache-2.0
24915429_1.java,1,21,javajavadog/guideshow/GuideShowLib/assets/v4/src/java/android/support/v4/content/FileProvider.java,340,353,none,apache-2.0
24254767_0.java,11,34,mgks/Android-SmartWebView/app/src/main/java/mgks/infeeds/webview/SplashScreen.java,13,36,none,mit
9017870_0.java,49,76,dropbox/hackpad/infrastructure/rhino1_7R3/examples/RunScript.java,49,76,none,mit
22604101_0.java,194,216,treehouse/treehouse_android_utilities/ImageResizer.java,68,88,none,mit
22604101_0.java,194,216,segunfamisa/BaseAppTemplate/app/src/main/java/com/segunfamisa/base/utils/BitmapUtils.java,57,72,none,none
22604101_0.java,194,216,rezendi/scanvine-android/src/com/scanvine/android/util/SVDownloadManager.java,150,169,none,apache-2.0
22604101_0.java,194,216,princeparadoxes/RecyclerBindableAdapter/sample/src/main/java/com/danil/recyclerbindableadapter/sample/utils/BitmapUtils.java,23,42,none,none
22604101_0.java,194,216,iluhcm/QrCodeScanner/app/src/main/java/com/kaola/qrcodescanner/qrcode/utils/QrUtils.java,122,141,none,gpl-3.0
22604101_0.java,194,216,firebase/friendlypix-android/app/src/main/java/com/google/firebase/samples/apps/friendlypix/NewPostUploadTaskFragment.java,270,291,none,apache-2.0
22604101_0.java,194,216,cymcsg/UltimateAndroid/deprecated/UltimateAndroidNormal/UltimateAndroid/src/com/marshalchen/common/commonUtils/urlUtils/ImageUtils_Deprecated.java,882,903,none,apache-2.0
22604101_0.java,194,216,cymcsg/UltimateAndroid/deprecated/UltimateAndroidGradle/ultimateandroid/src/main/java/com/marshalchen/common/commonUtils/urlUtils/ImageUtils_Deprecated.java,882,903,none,apache-2.0
22604101_0.java,194,216,cymcsg/UltimateAndroid/UltimateAndroid/ultimateandroid/src/main/java/com/marshalchen/ua/common/commonUtils/urlUtils/ImageUtils_Deprecated.java,882,903,none,apache-2.0
22604101_0.java,194,216,amitshekhariitbhu/GlideBitmapPool/glide-bitmap-pool/src/main/java/com/glidebitmappool/internal/Util.java,116,136,none,apache-2.0
22604101_0.java,194,216,googlesamples/android-DisplayingBitmaps/Application/src/main/java/com/example/android/displayingbitmaps/util/ImageResizer.java,231,269,none,apache-2.0
22604101_0.java,194,216,goodev/droidddle/mobile/src/main/java/org/goodev/droidddle/utils/ImageUtil.java,165,203,none,apache-2.0
22604101_0.java,194,216,D-clock/AndroidUtils/src/main/java/com/clock/utils/bitmap/BitmapUtils.java,277,313,none,none
237204_0.java,1,23,ausathya/Solr-Ranking-Plugin/SolrUtils/src/main/java/com/sn/solr/plugin/common/AppHelper.java,37,59,none,apache-2.0
15373186_0.java,52,156,escline/InstallCert/InstallCert.java,53,157,none,none
17194001_0.java,1,26,tryggvil/eucalyptus/clc/modules/workarounds/src/java/util/concurrent/LinkedBlockingQueue.java,350,375,none,gpl-3.0
13311280_0.java,37,62,p-/WebSocket-Client-Terminal/src/com/alphabot/websocket/client/terminal/WebSocketClientTerminalView.java,85,110,none,apache-2.0
13311280_0.java,37,62,haripradhan/IrisRecognition/EYE_JUDGE/src/eye_judge/EYE_JUDGEView.java,85,110,none,none
13311280_0.java,37,62,haripradhan/IrisRecognition/EYE_JUDGE/src/eye_judge/EYE_JUDGEView.java,51,124,none,none
