fold1, precison,fold2, precison,fold3, precison,fold4, precison,fold5, precison,fold6, precison,fold7, precison,fold8, precison,fold9, precison,fold10, precison
false_djpws_1,0.714444444,false_jkws_1,0.663333333,no_jpws_4,0.661111111,true_djks_1,0.673333333,no_ks_2,0.688888889,true_kws_1,0.686666667,true_djkps_1,0.658888889,no_s_3,0.652222222,false_djks_1,0.703333333,no_ps_3,0.671111111
no_s_4,0.713333333,no_djkw_1,0.661111111,no_s_1,0.661111111,false_djks_1,0.673333333,no_jps_2,0.687777778,false_kws_1,0.686666667,false_djkps_1,0.658888889,no_dps_1,0.651111111,true_djkps_1,0.702222222,no_dks_3,0.671111111
no_js_3,0.713333333,no_s_2,0.658888889,true_dkpws_1,0.658888889,no_jpws_2,0.671111111,no_djs_2,0.682222222,no_jws_3,0.685555556,true_jkpws_1,0.657777778,true_dkpws_1,0.648888889,false_djkps_1,0.702222222,true_djkps_1,0.671111111
true_ws_1,0.713333333,no_ks_1,0.658888889,false_dkpws_1,0.658888889,no_ds_2,0.671111111,true_dpws_1,0.682222222,no_dps_3,0.685555556,false_jkpws_1,0.657777778,false_dkpws_1,0.648888889,true_jkpws_1,0.701111111,false_djkps_1,0.671111111
false_ws_1,0.713333333,no_s_1,0.657777778,no_ds_3,0.657777778,true_djkps_1,0.671111111,false_dpws_1,0.682222222,true_djks_1,0.684444444,true_dkws_1,0.656666667,true_dkws_1,0.646666667,false_jkpws_1,0.701111111,no_kps_1,0.67
no_dps_3,0.712222222,no_kps_1,0.657777778,no_pws_4,0.656666667,false_djkps_1,0.671111111,no_dks_1,0.682222222,false_djks_1,0.684444444,false_dkws_1,0.656666667,false_dkws_1,0.646666667,no_ks_3,0.698888889,no_s_1,0.668888889
no_djkw_2,0.711111111,no_ps_1,0.656666667,no_dps_2,0.655555556,no_jpws_4,0.671111111,no_kps_2,0.681111111,no_kws_4,0.682222222,no_ps_1,0.654444444,no_djkw_1,0.645555556,no_ds_1,0.698888889,no_ks_1,0.665555556
no_dks_3,0.71,true_djkpws_1,0.652222222,no_pws_2,0.654444444,true_dkpws_1,0.67,no_jws_2,0.68,true_dkpws_1,0.682222222,no_ps_2,0.654444444,true_jkws_1,0.645555556,no_dks_3,0.695555556,no_kps_2,0.665555556
no_djks_2,0.71,false_djkpws_1,0.652222222,no_jws_3,0.654444444,false_dkpws_1,0.67,no_pws_4,0.68,false_dkpws_1,0.682222222,no_jws_2,0.652222222,false_jkws_1,0.645555556,no_jpws_2,0.693333333,no_ds_1,0.665555556
no_js_1,0.71,no_ps_2,0.651111111,no_dps_1,0.654444444,no_ks_3,0.67,no_jps_1,0.68,true_djkps_1,0.682222222,no_dps_2,0.651111111,no_ds_2,0.644444444,true_djws_1,0.693333333,no_dps_3,0.665555556
no_jps_1,0.71,no_jpws_2,0.65,no_jps_2,0.653333333,no_jws_2,0.668888889,no_dkps_1,0.68,false_djkps_1,0.682222222,no_jpws_2,0.648888889,no_kps_1,0.644444444,false_djws_1,0.693333333,no_ks_2,0.663333333
no_jks_1,0.71,no_ds_2,0.647777778,true_djws_1,0.653333333,no_ds_1,0.663333333,no_ps_3,0.677777778,no_ks_1,0.681111111,no_s_3,0.648888889,no_ds_3,0.642222222,true_dkpws_1,0.692222222,no_dks_1,0.662222222
no_jks_3,0.71,no_s_3,0.644444444,true_djks_1,0.653333333,no_js_2,0.662222222,no_kps_3,0.677777778,no_dkw_1,0.678888889,no_ws_4,0.648888889,no_jps_2,0.64,false_dkpws_1,0.692222222,no_s_4,0.661111111
no_kps_3,0.708888889,no_dks_1,0.644444444,false_djws_1,0.653333333,no_jps_2,0.662222222,no_djps_2,0.677777778,no_djkpw_1,0.677777778,no_s_2,0.647777778,no_ks_1,0.64,no_ps_3,0.686666667,no_dkps_1,0.661111111
no_djks_1,0.708888889,no_ds_1,0.643333333,false_djks_1,0.653333333,no_pws_2,0.661111111,true_kpws_1,0.676666667,no_js_2,0.677777778,no_dps_1,0.647777778,no_ds_1,0.638888889,no_pws_2,0.685555556,no_jps_2,0.66
no_ds_4,0.707777778,no_dkps_1,0.643333333,no_js_2,0.652222222,no_kps_1,0.661111111,true_dws_1,0.676666667,no_s_4,0.676666667,no_pws_4,0.646666667,true_djws_1,0.636666667,no_dps_3,0.684444444,no_js_2,0.658888889
no_djs_3,0.707777778,no_dps_1,0.642222222,no_ks_1,0.652222222,no_djs_2,0.66,false_kpws_1,0.676666667,no_kps_1,0.676666667,no_js_2,0.646666667,false_djws_1,0.636666667,no_kps_1,0.684444444,no_kps_3,0.657777778
no_djps_2,0.707777778,no_ks_2,0.641111111,no_ks_3,0.651111111,no_djps_2,0.66,false_dws_1,0.676666667,no_jpws_4,0.676666667,no_ds_2,0.646666667,no_ks_3,0.635555556,no_js_2,0.683333333,no_dkps_2,0.657777778
no_djkw_3,0.707777778,no_dps_2,0.64,no_kps_1,0.651111111,true_jkpws_1,0.66,no_dps_3,0.676666667,no_kps_3,0.675555556,no_jps_2,0.645555556,no_dks_3,0.635555556,no_dkps_3,0.683333333,no_ps_4,0.656666667
no_ps_4,0.706666667,no_dks_2,0.64,true_dkws_1,0.648888889,false_jkpws_1,0.66,no_kws_4,0.675555556,no_jps_2,0.675555556,no_djs_2,0.642222222,no_ps_3,0.634444444,no_djs_2,0.683333333,no_dks_2,0.655555556
no_ks_4,0.706666667,true_djws_1,0.637777778,false_dkws_1,0.648888889,no_js_3,0.658888889,no_jws_3,0.675555556,true_djws_1,0.675555556,no_s_1,0.642222222,no_js_2,0.634444444,no_jps_2,0.681111111,true_dkpws_1,0.655555556
true_dws_1,0.706666667,false_djws_1,0.637777778,no_ds_2,0.648888889,no_dks_3,0.658888889,no_dks_2,0.675555556,false_djws_1,0.675555556,no_djps_2,0.638888889,no_dkps_2,0.633333333,no_djps_2,0.681111111,false_dkpws_1,0.655555556
false_dws_1,0.706666667,no_ks_3,0.636666667,no_pws_3,0.647777778,no_ps_3,0.657777778,no_dkps_3,0.675555556,no_jpws_2,0.674444444,no_jps_1,0.638888889,no_djps_2,0.633333333,no_ks_1,0.681111111,no_ks_4,0.653333333
no_jkps_1,0.704444444,no_ds_3,0.636666667,no_ws_4,0.645555556,no_jps_1,0.657777778,no_s_4,0.674444444,no_js_3,0.672222222,no_ds_1,0.638888889,no_kps_2,0.632222222,no_ks_2,0.681111111,no_ds_4,0.653333333
no_djs_1,0.704444444,no_dks_3,0.636666667,no_ds_1,0.645555556,no_ks_1,0.656666667,no_js_1,0.673333333,no_ks_4,0.671111111,no_ws_2,0.637777778,no_dkps_1,0.632222222,no_kps_3,0.68,no_dks_4,0.653333333
no_djps_1,0.704444444,no_js_2,0.635555556,no_dks_1,0.645555556,no_dps_3,0.656666667,no_dkps_2,0.673333333,no_ks_2,0.671111111,no_ps_3,0.637777778,no_jps_1,0.628888889,true_dkws_1,0.678888889,no_dkps_3,0.653333333
no_jkps_2,0.702222222,no_dkps_2,0.634444444,no_ps_3,0.644444444,no_jps_3,0.655555556,no_jpws_4,0.671111111,no_dks_1,0.671111111,no_s_4,0.636666667,no_jpws_2,0.627777778,false_dkws_1,0.678888889,no_djs_2,0.653333333
no_dks_4,0.702222222,no_kps_2,0.632222222,no_jkws_4,0.644444444,no_djs_3,0.655555556,no_djps_1,0.67,no_ps_4,0.67,no_kps_1,0.636666667,no_dks_1,0.627777778,no_kps_2,0.677777778,no_djkw_1,0.653333333
no_djks_3,0.702222222,no_jks_1,0.632222222,true_djkps_1,0.644444444,no_ws_4,0.654444444,no_js_3,0.668888889,no_djs_2,0.67,no_ks_1,0.635555556,no_djs_2,0.627777778,no_jws_2,0.676666667,no_kps_4,0.652222222
no_js_4,0.701111111,no_djs_2,0.63,false_djkps_1,0.644444444,no_s_4,0.653333333,no_jks_2,0.667777778,no_jpws_3,0.668888889,no_ds_3,0.635555556,no_dps_3,0.625555556,no_dks_1,0.676666667,no_js_3,0.652222222
no_jps_3,0.701111111,no_jkps_1,0.628888889,no_ws_3,0.643333333,no_kps_3,0.653333333,no_jks_3,0.667777778,no_dkps_1,0.668888889,no_jws_3,0.634444444,no_dks_2,0.625555556,no_jps_1,0.675555556,no_jps_3,0.652222222
no_dps_4,0.701111111,no_pws_2,0.627777778,no_dkw_1,0.643333333,no_djps_1,0.653333333,no_ds_4,0.667777778,no_dkps_3,0.668888889,no_jpws_3,0.634444444,no_ks_2,0.624444444,no_dkps_1,0.675555556,true_dkws_1,0.652222222
no_dkps_3,0.7,no_djks_1,0.627777778,no_dkps_1,0.643333333,no_jws_3,0.652222222,no_djs_3,0.667777778,true_dkws_1,0.667777778,true_djkws_1,0.634444444,no_jps_3,0.624444444,true_jkws_1,0.675555556,false_dkws_1,0.652222222
no_kps_4,0.7,no_jps_2,0.626666667,no_djpws_3,0.642222222,no_djps_3,0.652222222,no_djks_2,0.667777778,false_dkws_1,0.667777778,false_djkws_1,0.634444444,no_pws_4,0.622222222,false_jkws_1,0.675555556,no_dkps_4,0.651111111
no_djkps_1,0.7,no_djkps_1,0.625555556,no_jps_1,0.641111111,true_dkws_1,0.652222222,true_jkpws_1,0.667777778,no_djps_2,0.667777778,no_djps_1,0.633333333,no_kps_3,0.622222222,no_js_1,0.674444444,no_djps_2,0.65
true_kpws_1,0.698888889,no_jks_2,0.623333333,no_djws_3,0.638888889,false_dkws_1,0.652222222,false_jkpws_1,0.667777778,no_jps_1,0.666666667,no_ks_3,0.632222222,no_dkps_3,0.622222222,no_dks_2,0.674444444,true_djws_1,0.65
false_kpws_1,0.698888889,no_js_1,0.622222222,no_js_3,0.637777778,no_ps_4,0.648888889,no_ps_4,0.666666667,no_jps_3,0.666666667,no_dks_3,0.632222222,no_s_4,0.621111111,no_js_3,0.673333333,false_djws_1,0.65
no_djs_4,0.697777778,no_ps_3,0.621111111,no_js_1,0.636666667,no_pws_4,0.648888889,no_ks_4,0.665555556,no_djs_3,0.666666667,no_kps_3,0.631111111,no_ps_4,0.621111111,no_ds_4,0.673333333,no_dps_4,0.648888889
no_jps_4,0.696666667,no_jps_1,0.621111111,no_jws_4,0.636666667,no_js_1,0.648888889,true_kws_1,0.665555556,true_djkpws_1,0.665555556,no_js_1,0.631111111,no_js_3,0.621111111,no_s_4,0.672222222,no_jks_3,0.648888889
no_jks_4,0.696666667,no_djks_2,0.621111111,no_dks_3,0.636666667,no_ks_2,0.647777778,false_kws_1,0.665555556,false_djkpws_1,0.665555556,no_js_3,0.631111111,no_djps_1,0.621111111,true_djkpws_1,0.672222222,no_djs_3,0.647777778
no_dkps_4,0.695555556,no_pws_4,0.621111111,true_djkpws_1,0.636666667,no_jws_4,0.646666667,no_ws_4,0.664444444,no_kps_2,0.665555556,no_dkps_3,0.631111111,no_js_1,0.617777778,false_djkpws_1,0.672222222,no_djps_3,0.647777778
no_djps_3,0.695555556,no_jpws_4,0.616666667,false_djkpws_1,0.636666667,no_jks_3,0.646666667,no_pws_2,0.664444444,no_kps_4,0.665555556,no_ps_4,0.63,true_djkpws_1,0.616666667,no_jpws_4,0.671111111,no_jpws_2,0.647777778
no_djkps_2,0.694444444,no_djps_2,0.616666667,true_djkws_1,0.634444444,no_dks_2,0.646666667,no_djs_1,0.663333333,no_js_1,0.664444444,no_jks_1,0.63,false_djkpws_1,0.616666667,no_jks_3,0.67,no_jps_1,0.646666667
no_jkw_1,0.692222222,no_js_3,0.615555556,false_djkws_1,0.634444444,no_js_4,0.645555556,no_djks_3,0.663333333,no_jkws_4,0.663333333,no_kws_4,0.628888889,no_djps_3,0.615555556,no_djps_1,0.67,no_djks_3,0.646666667
true_kws_1,0.692222222,no_jkps_2,0.615555556,no_ks_2,0.632222222,no_dks_1,0.645555556,no_jkps_2,0.661111111,no_dks_2,0.663333333,no_dps_3,0.628888889,no_pws_2,0.614444444,no_jps_3,0.668888889,no_djps_1,0.645555556
true_dkpws_1,0.692222222,no_djkps_2,0.615555556,no_djps_2,0.632222222,no_dkps_1,0.645555556,no_dps_4,0.661111111,true_jkws_1,0.663333333,no_jps_3,0.626666667,no_jks_3,0.614444444,no_jks_2,0.668888889,true_jkpws_1,0.645555556
false_kws_1,0.692222222,no_s_4,0.614444444,no_ws_2,0.631111111,no_kps_2,0.644444444,no_dkw_1,0.661111111,false_jkws_1,0.663333333,no_ds_4,0.625555556,no_djkps_2,0.614444444,no_dkps_2,0.668888889,false_jkpws_1,0.645555556
false_dkpws_1,0.692222222,no_kps_3,0.614444444,no_dps_3,0.631111111,no_dkps_3,0.642222222,no_djkps_2,0.661111111,no_jws_2,0.662222222,no_djks_1,0.625555556,no_jws_2,0.613333333,no_ps_4,0.667777778,no_js_4,0.644444444
no_jkps_3,0.691111111,no_jks_3,0.614444444,no_s_4,0.63,no_djs_1,0.642222222,no_jps_3,0.661111111,no_ds_4,0.662222222,no_djs_3,0.624444444,no_jps_4,0.613333333,no_dps_4,0.667777778,no_jws_2,0.644444444
no_djps_4,0.691111111,no_dkps_3,0.614444444,no_djs_2,0.63,no_jkps_1,0.642222222,no_js_4,0.66,no_djws_3,0.661111111,no_djws_2,0.624444444,no_jkps_2,0.613333333,no_djks_3,0.667777778,no_jps_4,0.643333333
true_jws_1,0.69,no_djs_1,0.614444444,no_kps_3,0.63,no_jps_4,0.641111111,no_jpws_3,0.66,no_djps_3,0.661111111,no_jkps_1,0.623333333,no_ds_4,0.613333333,no_ks_4,0.666666667,no_jks_1,0.643333333
false_jws_1,0.69,no_dps_3,0.613333333,no_jkpws_4,0.63,no_dkps_2,0.641111111,no_jkps_3,0.66,no_ws_3,0.657777778,no_dkps_1,0.623333333,no_dps_4,0.613333333,no_djs_1,0.665555556,no_jks_2,0.642222222
no_jpws_2,0.687777778,no_djps_1,0.613333333,no_kps_2,0.628888889,no_jks_1,0.64,no_dks_4,0.66,no_dps_4,0.657777778,no_djs_1,0.623333333,no_jpws_4,0.612222222,no_djks_2,0.665555556,no_djks_1,0.642222222
no_djks_4,0.687777778,true_djkws_1,0.613333333,no_js_4,0.628888889,no_ks_4,0.638888889,no_djks_1,0.66,no_dks_4,0.657777778,no_dks_1,0.622222222,no_djs_3,0.612222222,no_djs_3,0.664444444,no_pws_2,0.642222222
no_jkps_4,0.683333333,false_djkws_1,0.613333333,no_jps_3,0.628888889,no_jkps_3,0.637777778,no_kps_4,0.658888889,no_dkps_2,0.657777778,no_djkps_1,0.622222222,no_djks_2,0.612222222,no_djps_3,0.664444444,no_djks_2,0.641111111
no_dkw_2,0.683333333,no_ps_4,0.611111111,no_djps_1,0.628888889,true_djkpws_1,0.637777778,no_jps_4,0.658888889,no_pws_2,0.655555556,true_djkpws_1,0.622222222,no_kws_4,0.612222222,no_kps_4,0.663333333,no_js_1,0.638888889
no_djpws_2,0.683333333,no_djs_3,0.61,no_kpws_4,0.627777778,false_djkpws_1,0.637777778,no_jks_1,0.657777778,no_ws_4,0.654444444,false_djkpws_1,0.622222222,no_jkps_1,0.611111111,no_jkps_2,0.663333333,no_jkps_1,0.637777778
true_dkws_1,0.683333333,no_djks_3,0.61,no_jks_1,0.626666667,no_jks_2,0.635555556,no_djps_3,0.657777778,no_pws_3,0.654444444,no_ks_4,0.621111111,no_djs_1,0.611111111,no_djkps_2,0.662222222,no_djs_1,0.637777778
false_dkws_1,0.683333333,no_jps_3,0.608888889,no_jks_3,0.626666667,no_djks_3,0.635555556,no_djs_4,0.656666667,no_pws_4,0.654444444,no_jks_2,0.621111111,no_ws_4,0.61,no_djkps_3,0.661111111,no_djs_4,0.637777778
no_pws_4,0.682222222,no_jws_2,0.606666667,no_jps_4,0.625555556,no_ds_4,0.634444444,no_dkps_4,0.655555556,no_jps_4,0.654444444,no_js_4,0.62,no_jks_2,0.61,no_dkps_4,0.66,no_djkps_1,0.637777778
no_jpws_4,0.681111111,no_jkps_3,0.605555556,no_djpws_2,0.625555556,no_djks_1,0.634444444,no_djws_3,0.655555556,no_djps_1,0.654444444,no_djps_3,0.62,no_djks_3,0.61,no_js_4,0.658888889,no_jkps_2,0.636666667
no_djkps_3,0.68,no_ds_4,0.605555556,no_ks_4,0.624444444,no_djks_2,0.634444444,no_djkps_3,0.655555556,no_js_4,0.653333333,no_djks_2,0.62,no_jks_1,0.61,no_jkps_3,0.658888889,no_pws_4,0.635555556
no_dkw_1,0.678888889,no_djkps_3,0.605555556,no_djs_1,0.624444444,no_kps_4,0.633333333,no_jks_4,0.654444444,no_jks_3,0.652222222,no_jks_3,0.618888889,no_kps_4,0.608888889,no_dks_4,0.658888889,no_jks_4,0.634444444
true_djws_1,0.675555556,no_ks_4,0.603333333,no_djs_3,0.624444444,no_djs_4,0.633333333,no_djkps_1,0.654444444,no_dkps_4,0.652222222,no_dps_4,0.618888889,no_js_4,0.608888889,no_jps_4,0.657777778,no_jkps_3,0.634444444
false_djws_1,0.675555556,no_js_4,0.603333333,no_ps_4,0.623333333,no_djkps_1,0.633333333,true_dkpws_1,0.654444444,no_djs_1,0.652222222,no_djpws_2,0.618888889,no_djkps_1,0.608888889,no_djps_4,0.656666667,no_djps_4,0.634444444
no_djkps_4,0.674444444,no_djps_3,0.603333333,no_jkps_1,0.623333333,true_jkws_1,0.632222222,false_dkpws_1,0.654444444,no_jws_4,0.652222222,no_djpws_3,0.617777778,no_ks_4,0.607777778,no_jks_1,0.655555556,no_djkps_3,0.634444444
no_ws_4,0.672222222,no_kps_4,0.602222222,no_dks_2,0.621111111,false_jkws_1,0.632222222,no_djps_4,0.653333333,no_jks_1,0.65,no_pws_2,0.616666667,no_dkps_4,0.607777778,no_jws_3,0.654444444,no_djks_4,0.633333333
no_kws_4,0.672222222,no_dps_4,0.602222222,no_dpws_2,0.62,no_jkps_2,0.631111111,no_djks_4,0.653333333,no_kpws_4,0.648888889,no_pws_3,0.616666667,no_djks_1,0.607777778,no_jws_4,0.653333333,no_djkps_2,0.633333333
no_jws_2,0.666666667,no_dks_4,0.602222222,no_ds_4,0.618888889,no_dks_4,0.631111111,true_djws_1,0.653333333,no_jks_2,0.648888889,no_djpws_4,0.616666667,no_dks_4,0.606666667,no_djs_4,0.653333333,true_jkws_1,0.632222222
no_djkpw_1,0.662222222,no_jpws_3,0.601111111,no_kps_4,0.618888889,no_pws_3,0.63,false_djws_1,0.653333333,no_jkpws_4,0.648888889,no_djks_3,0.616666667,no_jws_3,0.603333333,no_djks_1,0.653333333,false_jkws_1,0.632222222
true_jkpws_1,0.662222222,no_dkps_4,0.601111111,no_djks_3,0.617777778,no_jks_4,0.63,no_jkps_1,0.652222222,no_djpws_3,0.644444444,no_kps_4,0.615555556,no_djps_4,0.603333333,no_ws_4,0.652222222,no_jkps_4,0.631111111
false_jkpws_1,0.662222222,no_djpws_2,0.601111111,no_dkps_2,0.617777778,no_dps_4,0.63,no_jkps_4,0.648888889,no_djks_1,0.644444444,no_jps_4,0.615555556,no_djkps_3,0.603333333,no_pws_4,0.652222222,no_djkps_4,0.63
no_jws_3,0.658888889,no_jps_4,0.6,no_dpws_3,0.616666667,no_jpws_3,0.628888889,no_djkps_4,0.647777778,no_djks_2,0.644444444,no_jkps_2,0.615555556,no_jkps_3,0.602222222,no_jks_4,0.651111111,no_jws_3,0.626666667
no_dpws_4,0.658888889,no_ws_4,0.6,no_djs_4,0.616666667,no_djpws_2,0.628888889,true_jkws_1,0.647777778,no_djks_3,0.644444444,no_jkps_3,0.615555556,no_djs_4,0.601111111,no_kws_4,0.65,no_ws_2,0.624444444
no_pws_2,0.656666667,no_jks_4,0.596666667,no_djps_3,0.616666667,no_djkps_2,0.628888889,false_jkws_1,0.647777778,no_jkps_1,0.643333333,no_dks_4,0.615555556,no_jkps_4,0.596666667,no_djks_4,0.648888889,no_ws_4,0.618888889
no_djws_2,0.653333333,no_dpws_2,0.596666667,no_jks_2,0.615555556,no_dkps_4,0.627777778,no_jws_4,0.646666667,no_jkps_2,0.643333333,no_djkps_3,0.614444444,no_jks_4,0.595555556,no_jkps_1,0.647777778,no_jpws_4,0.618888889
no_djpws_4,0.651111111,no_jws_3,0.595555556,no_dks_4,0.615555556,no_djps_4,0.627777778,no_pws_3,0.643333333,no_jks_4,0.642222222,no_ws_3,0.613333333,no_ws_2,0.594444444,no_dpws_2,0.647777778,no_kws_4,0.617777778
no_dws_4,0.65,no_jkps_4,0.594444444,no_jkps_3,0.614444444,no_djws_2,0.626666667,no_jkpws_4,0.643333333,no_jkps_3,0.642222222,no_djkps_2,0.613333333,no_ws_3,0.594444444,no_djkps_1,0.647777778,true_djkpws_1,0.616666667
no_jws_4,0.648888889,no_djs_4,0.594444444,no_dkps_3,0.614444444,no_djkps_3,0.626666667,no_djpws_3,0.643333333,no_djpws_2,0.642222222,no_jks_4,0.612222222,no_djkps_4,0.593333333,no_jkps_4,0.646666667,false_djkpws_1,0.616666667
no_pws_3,0.644444444,no_jkpws_4,0.593333333,no_djps_4,0.613333333,no_ws_2,0.624444444,true_dkws_1,0.643333333,no_djs_4,0.641111111,no_jkws_4,0.612222222,no_jpws_3,0.592222222,true_djkws_1,0.645555556,no_djpws_2,0.614444444
true_djkpws_1,0.644444444,no_djks_4,0.593333333,no_jkpws_2,0.612222222,no_jkps_4,0.624444444,false_dkws_1,0.643333333,no_dws_3,0.64,no_jkpws_4,0.612222222,no_djks_4,0.592222222,false_djkws_1,0.645555556,no_jpws_3,0.611111111
false_djkpws_1,0.644444444,no_djps_4,0.591111111,no_dps_4,0.612222222,no_djks_4,0.624444444,no_ws_2,0.642222222,no_djkps_1,0.64,no_dkps_4,0.611111111,true_djkws_1,0.592222222,no_djkps_4,0.644444444,no_ws_3,0.608888889
no_dpws_2,0.643333333,no_djkps_4,0.591111111,no_dpws_4,0.611111111,no_kws_4,0.623333333,no_djpws_2,0.638888889,true_djkws_1,0.638888889,no_ks_2,0.61,false_djkws_1,0.592222222,no_jpws_3,0.638888889,no_pws_3,0.608888889
no_djws_3,0.643333333,no_kws_4,0.59,no_jks_4,0.61,no_djws_3,0.623333333,no_ws_3,0.636666667,false_djkws_1,0.638888889,no_djs_4,0.61,no_kpws_4,0.59,no_ws_2,0.638888889,no_jws_4,0.603333333
no_jpws_3,0.638888889,no_kpws_4,0.588888889,no_dkps_4,0.61,no_ws_3,0.621111111,no_jkws_4,0.636666667,no_djps_4,0.638888889,no_djks_4,0.61,no_jws_4,0.588888889,no_djpws_2,0.636666667,no_djws_3,0.601111111
no_kpws_4,0.636666667,no_jws_4,0.586666667,no_jkps_2,0.61,no_dpws_2,0.621111111,no_kpws_4,0.635555556,no_djkps_2,0.638888889,no_dks_2,0.607777778,no_pws_3,0.587777778,no_djws_3,0.632222222,no_dpws_2,0.601111111
no_jkpws_4,0.636666667,no_pws_3,0.583333333,no_djws_2,0.61,no_jkws_4,0.62,true_djkpws_1,0.635555556,no_jkps_4,0.636666667,no_djws_4,0.607777778,no_djws_3,0.58,no_jkpws_4,0.63,no_jkws_4,0.598888889
no_djpws_3,0.634444444,no_djpws_3,0.582222222,no_djks_1,0.608888889,no_djkps_4,0.618888889,false_djkpws_1,0.635555556,no_dpws_3,0.634444444,no_kps_2,0.606666667,no_djpws_2,0.58,no_jkws_4,0.627777778,true_djkws_1,0.597777778
true_jkws_1,0.632222222,no_jkpws_2,0.577777778,no_dws_3,0.607777778,no_djpws_3,0.613333333,no_dpws_2,0.627777778,no_djkps_3,0.634444444,no_kpws_4,0.606666667,no_jkws_4,0.577777778,no_dpws_4,0.625555556,false_djkws_1,0.597777778
false_jkws_1,0.632222222,no_jkws_4,0.575555556,no_djkps_3,0.607777778,no_jkpws_4,0.611111111,no_dpws_3,0.627777778,no_djks_4,0.631111111,no_jkps_4,0.606666667,no_jkpws_4,0.576666667,no_djws_2,0.625555556,no_dpws_3,0.595555556
no_dpws_3,0.631111111,no_ws_2,0.573333333,no_djks_2,0.605555556,true_djkws_1,0.61,no_djws_2,0.626666667,no_ws_2,0.63,no_dkps_2,0.604444444,no_dpws_4,0.573333333,no_djpws_3,0.624444444,no_dpws_4,0.595555556
no_djws_4,0.622222222,no_ws_3,0.571111111,no_djkps_1,0.605555556,false_djkws_1,0.61,no_jkws_3,0.625555556,no_djkps_4,0.626666667,no_djps_4,0.604444444,no_dpws_2,0.568888889,no_ws_3,0.623333333,no_kpws_4,0.594444444
no_jkpws_2,0.62,no_dpws_4,0.571111111,no_jkps_4,0.604444444,no_djpws_4,0.606666667,no_jkpws_2,0.625555556,no_dpws_2,0.625555556,no_djkps_4,0.604444444,no_djpws_3,0.565555556,no_pws_3,0.621111111,no_djpws_3,0.594444444
no_ws_2,0.618888889,no_djws_3,0.571111111,no_kws_3,0.602222222,no_dpws_3,0.604444444,no_jkpws_3,0.625555556,no_jkpws_3,0.623333333,no_djws_3,0.603333333,no_dpws_3,0.563333333,no_dws_4,0.62,no_djws_2,0.594444444
no_ws_3,0.617777778,no_kpws_2,0.564444444,no_jkpws_3,0.602222222,no_dpws_4,0.604444444,no_dpws_4,0.624444444,no_jkws_3,0.62,no_dpws_4,0.602222222,no_djws_2,0.562222222,no_djpws_4,0.62,no_jkpws_4,0.591111111
no_jkws_4,0.617777778,no_dpws_3,0.561111111,no_djkps_2,0.601111111,no_dws_3,0.598888889,no_dws_3,0.613333333,no_jkpws_2,0.618888889,no_dpws_3,0.601111111,no_dws_4,0.561111111,no_jkpws_2,0.618888889,no_kws_3,0.586666667
no_dkws_4,0.615555556,no_djws_2,0.56,no_jkws_3,0.601111111,no_djws_4,0.597777778,no_djpws_4,0.613333333,no_djws_2,0.618888889,no_dws_4,0.595555556,no_dws_3,0.558888889,no_kpws_4,0.615555556,no_dws_2,0.583333333
true_djkws_1,0.613333333,no_djpws_4,0.558888889,no_dws_4,0.598888889,no_jkpws_2,0.596666667,no_djkw_1,0.611111111,no_djpws_4,0.611111111,no_dws_3,0.59,no_djpws_4,0.558888889,no_djws_4,0.614444444,no_dws_3,0.577777778
false_djkws_1,0.613333333,no_kpws_3,0.554444444,no_djks_4,0.598888889,no_dws_4,0.595555556,no_kws_3,0.61,no_djkw_1,0.608888889,no_dws_2,0.584444444,no_dws_2,0.556666667,no_dws_3,0.607777778,no_djpws_4,0.577777778
no_dkpws_4,0.606666667,no_jkpws_3,0.548888889,no_djpws_4,0.597777778,no_kpws_4,0.591111111,no_dws_4,0.608888889,no_dpws_4,0.608888889,no_jkws_2,0.581111111,no_kws_3,0.555555556,no_dws_2,0.604444444,no_jkpws_2,0.576666667
no_kpws_2,0.605555556,no_jkws_3,0.545555556,no_djkps_4,0.593333333,no_dws_2,0.588888889,no_kpws_3,0.604444444,no_ws_1,0.604444444,no_kws_3,0.581111111,no_ws_1,0.551111111,no_dpws_3,0.603333333,no_dws_4,0.57
no_djkpws_4,0.601111111,no_kws_3,0.544444444,no_djkw_1,0.591111111,no_kws_3,0.583333333,no_kpws_2,0.602222222,no_dws_4,0.602222222,no_dpws_2,0.581111111,no_jkpws_2,0.55,no_kws_3,0.596666667,no_kpws_2,0.567777778
no_dws_3,0.598888889,no_pws_1,0.543333333,no_kpws_3,0.586666667,no_jkpws_3,0.58,true_djkws_1,0.6,no_djws_4,0.601111111,no_jkpws_2,0.578888889,no_pws_1,0.55,no_jkpws_3,0.595555556,no_jkpws_3,0.565555556
no_kws_3,0.596666667,no_dws_4,0.54,no_djws_4,0.585555556,no_jkws_3,0.574444444,false_djkws_1,0.6,no_dws_2,0.597777778,no_jkpws_3,0.577777778,no_djws_4,0.542222222,no_jkws_3,0.588888889,no_jkws_3,0.562222222
no_dws_2,0.596666667,no_dws_2,0.538888889,no_pws_1,0.582222222,no_pws_1,0.573333333,no_djws_4,0.596666667,no_pws_1,0.595555556,no_jkws_3,0.576666667,no_kpws_2,0.538888889,no_kpws_2,0.585555556,no_djws_4,0.561111111
